text,label,clean_text,embeddings
一定要避免用手抠或者挤压痘痘,1,一定要避免用手抠或者挤压痘痘,"[-0.22869584 -1.0714955  -0.33201832 ...  0.3942638  -0.50840956
  0.01027256]"
放疗科咨询下，能否放疗止痛,1,放疗科咨询下能否放疗止痛,"[-0.6852379  -1.1191705  -0.16903827 ...  0.88917387 -1.245194
 -0.05829747]"
是这种药物的,0,是这种药物的,"[-1.1095526  -1.5179305  -1.1092505  ...  0.36696228 -0.8367661
 -0.11930179]"
你的问题就是在于很可能会周期性的出现这样一个反复的扩张，这说明你这个鼻子部位的这个血管的敏感性是很高的，它是很容易扩张的。,1,你的问题就是在于很可能会周期性的出现这样一个反复的扩张这说明你这个鼻子部位的这个血管的敏感性是很高的它是很容易扩张的,"[-0.71426296 -0.5763098  -0.4832595  ...  0.28351414 -0.29278237
 -0.20887798]"
你的这两张B超不是在同一家医院做的吧，你是在哪一家医院去住呢，是在B超提示胚芽有6.6毫米长的这家医院去住吗，如果是去这家医院住，那就肯定是建议。,1,你的这两张B超不是在同一家医院做的吧你是在哪一家医院去住呢是在B超提示胚芽有66毫米长的这家医院去住吗如果是去这家医院住那就肯定是建议,"[-0.98631144 -0.49537638 -0.1685867  ...  0.09970707 -0.6320667
 -0.10667583]"
口服左西替利嗪（迪皿）/依巴斯汀（开思亭）/西替利嗪（仙特明）口服，每晚1片。,1,口服左西替利嗪迪皿依巴斯汀开思亭西替利嗪仙特明口服每晚1片,"[-1.0236449  -1.4370474  -0.68295985 ...  0.5539675  -0.5939449
  0.18286905]"
安排好回您,0,安排好回您,"[-0.888003   -0.5923736  -0.40887377 ...  0.29970056 -0.39660317
  0.33440676]"
身上四肢没有吧,0,身上四肢没有吧,"[-1.1775955  -1.3937454  -0.4185081  ...  0.5231394  -0.93332356
  0.39271963]"
多喝水，放松心情安心治疗就好的，万一有药物过敏反应比如瘙痒、身上发疹子这样的情况及时停药复诊。,1,多喝水放松心情安心治疗就好的万一有药物过敏反应比如瘙痒身上发疹子这样的情况及时停药复诊,"[-0.6460168  -1.2660719  -1.0226133  ...  0.14415485 -0.5364467
  0.4000975 ]"
意义不大,0,意义不大,"[-0.8946559  -1.4216902  -0.8961549  ...  0.8429265  -0.52564603
  0.1106406 ]"
呃，你可以去查一个HPV跟TCT，如果是一直告SCA，那么还有就是做一个盆腔核磁共振增强看一下盆腔里面有没有肿块，宫颈的这个地方有没有问题好吗，那么至于五官科的事情可能如果我们妇科查下来没问题，那么你可能要查其他原因导致的一些增高，那需要去看五官科的医生让他们给你一个指导性的意见。,1,呃你可以去查一个HPV跟TCT如果是一直告SCA那么还有就是做一个盆腔核磁共振增强看一下盆腔里面有没有肿块宫颈的这个地方有没有问题好吗那么至于五官科的事情可能如果我们妇科查下来没问题那么你可能要查其他原因导致的一些增高那需要去看五官科的医生让他们给你一个指导性的意见,"[-0.7125803  -0.6905587  -1.0333762  ...  0.51745737 -0.473365
  0.27081627]"
可以同房，用避孕套可以避免交叉传播,1,可以同房用避孕套可以避免交叉传播,"[-0.58312386 -1.208128   -0.6380594  ...  0.19855356 -0.08493969
  0.21221286]"
排好在好大夫上通知，如果今年暑假排不到可以在寒假放假前两周好大夫上联系我，不用到门诊跑一趟,1,排好在好大夫上通知如果今年暑假排不到可以在寒假放假前两周好大夫上联系我不用到门诊跑一趟,"[-0.5361115  -0.650806    0.07561869 ... -0.27501366 -0.69375175
  0.30839244]"
可以半年后复查胸部CT平扫,1,可以半年后复查胸部CT平扫,"[-0.714687   -1.2940294  -0.02684017 ...  0.5637962  -0.3586948
  0.4977428 ]"
就复查磁共振来看呢还是有侧支循环生成的啊，这些侧支循环呢，呃，虽然不是特别多，但是还是有一定效果的，当然因为之前你病发过比较严重的脑梗，那么颅内有很多的软化灶，那这个这些侧支循环呢，它不能长到软化灶里面，所以呃，临床上有时候也还是会出现一些脑梗的症状，就像你现在这样偶尔肢体无力，这些症状出现，当然这些脑梗的症状，他一般来说不会像之前那么严重，大部分经过后期的一些对症治疗症状，都会慢慢缓解，对症治疗，主要就是用一些活血化瘀的药物还要加强补液啊，使这个脑功能呃，慢慢恢复就可以了，他一般不会像之前那样的大发作，大部分都是小发作用了药之后呢，都可以慢慢的缓解。,1,就复查磁共振来看呢还是有侧支循环生成的啊这些侧支循环呢呃虽然不是特别多但是还是有一定效果的当然因为之前你病发过比较严重的脑梗那么颅内有很多的软化灶那这个这些侧支循环呢它不能长到软化灶里面所以呃临床上有时候也还是会出现一些脑梗的症状就像你现在这样偶尔肢体无力这些症状出现当然这些脑梗的症状他一般来说不会像之前那么严重大部分经过后期的一些对症治疗症状都会慢慢缓解对症治疗主要就是用一些活血化瘀的药物还要加强补液啊使这个脑功能呃慢慢恢复就可以了他一般不会像之前那样的大发作大部分都是小发作用了药之后呢都可以慢慢的缓解,"[-0.35056275 -1.167584    0.06123053 ...  0.30223185 -0.47275248
  0.26714066]"
我建议停止使用任何面膜。,1,我建议停止使用任何面膜,"[-0.6305455  -0.75726926 -0.31525636 ...  1.3225471  -0.8227175
 -0.21813631]"
子宫腺肌症是依赖月经的疾病是不能来月经的要持续吃药啊，而且痛经的发病机制非常复杂，他是和神经网络和神经分布。,1,子宫腺肌症是依赖月经的疾病是不能来月经的要持续吃药啊而且痛经的发病机制非常复杂他是和神经网络和神经分布,"[-0.54298854 -0.66986716 -0.69735265 ...  0.13226832 -0.89464164
  0.15519598]"
第三呢，是慢性炎症是这样子的，你像你左肺你慢性炎症，人到了一定的年龄都会有一些慢性炎症的呃，看上去就一些纤维条索影啊，这并不是真正的炎症，有的时候是一些炎症过后引起的一些纤维化瘢痕，这个不需要治疗没关系，右下叶局限性肺气肿，这个是你本来的肺不好，本来有局部的小的肺气肿，这不是什么术后后遗症，好吧，手术前没有飞机种，那你你手术前那个报告有的时候。,1,第三呢是慢性炎症是这样子的你像你左肺你慢性炎症人到了一定的年龄都会有一些慢性炎症的呃看上去就一些纤维条索影啊这并不是真正的炎症有的时候是一些炎症过后引起的一些纤维化瘢痕这个不需要治疗没关系右下叶局限性肺气肿这个是你本来的肺不好本来有局部的小的肺气肿这不是什么术后后遗症好吧手术前没有飞机种那你你手术前那个报告有的时候,"[-0.70385605 -0.8382014  -0.09760033 ...  0.20051593 -0.2332764
  0.57338125]"
呃，一般来说呢，影响不是太大，但是呢，这个就是说你这个地下瑞克要三个月以后再考虑用了，就是说这个药物取笑他的持续时间三个月了。,1,呃一般来说呢影响不是太大但是呢这个就是说你这个地下瑞克要三个月以后再考虑用了就是说这个药物取笑他的持续时间三个月了,"[-0.70733577 -0.8871149  -1.0109664  ...  0.9191226  -0.85578084
  0.14117241]"
但是除了这个方法，好像也没有别的太好的方法，或者是用靶向治疗或者PD1治疗，但是这样的方法价格昂贵，而且效果也非常一般,1,但是除了这个方法好像也没有别的太好的方法或者是用靶向治疗或者PD1治疗但是这样的方法价格昂贵而且效果也非常一般,"[-0.81367135 -1.2192388  -0.21632126 ...  0.5453562  -0.48005444
  0.37207273]"
靠，吃药是没有没有效果的一点效果都没有。,1,靠吃药是没有没有效果的一点效果都没有,"[-1.2532458  -1.3058531  -0.16129057 ...  0.23137715 -0.46245438
  0.16336535]"
需要什么药膏吗？,0,需要什么药膏吗,"[-0.4819073  -0.90093195 -0.5008431  ...  0.50078404 -0.67435515
 -0.3204866 ]"
1a期腺癌，淋巴结没有转移，不用后续治疗，定期复查就可以了,1,1a期腺癌淋巴结没有转移不用后续治疗定期复查就可以了,"[-0.8321946  -0.8411019  -0.6988953  ...  0.57394695  0.01993933
  0.77281755]"
局部复发侵犯？,0,局部复发侵犯,"[-0.5699083  -0.841924   -0.251989   ...  0.42350185 -0.6545035
 -0.05331156]"
曼月乐药物环可以不用每天服药，价格也便宜，可以考虑用这个看一下效果。,1,曼月乐药物环可以不用每天服药价格也便宜可以考虑用这个看一下效果,"[-1.0337815  -1.6585997  -0.21794319 ...  0.0252643  -0.7102561
  0.0491492 ]"
4.建议基础体温监测，判断是否有排卵及是否有黄体功能不足。,1,4建议基础体温监测判断是否有排卵及是否有黄体功能不足,"[-1.0637882  -0.890358   -0.55144364 ...  0.2738631  -0.07942869
  0.19878882]"
观察随访就可以,0,观察随访就可以,"[-1.1562535  -1.4066002  -0.9256755  ... -0.01307577 -0.7409699
  0.07721648]"
嗯，这个就听皮肤科的嗯，做激光也可以涂药膏也可以。,1,嗯这个就听皮肤科的嗯做激光也可以涂药膏也可以,"[-0.5162253  -0.90970933  0.12612456 ...  0.11365123 -0.778018
 -0.04236532]"
如阳性的，当地医院会给予针对性治疗的。,0,如阳性的当地医院会给予针对性治疗的,"[-1.126072   -1.2550676  -1.1116693  ...  0.48164645 -0.29805923
  0.17472035]"
呃出血呢，跟你这个HP感染肯定没有任何关系的出血，可能还是有点肿，月经失调，跟这个激素的波动啊，激素不平衡不稳定有关系，那么注意休息，不要熬夜什么之类的，应该都会好，所以暂时不需要去关注出血的问题。,1,呃出血呢跟你这个HP感染肯定没有任何关系的出血可能还是有点肿月经失调跟这个激素的波动啊激素不平衡不稳定有关系那么注意休息不要熬夜什么之类的应该都会好所以暂时不需要去关注出血的问题,"[-0.4442957  -0.6643568  -0.5937157  ...  0.17981023 -0.64272326
 -0.05860019]"
21号入院，22下午才手术,1,21号入院22下午才手术,"[-0.88685274 -0.6326153  -0.32556707 ...  0.26014578 -0.7625559
  0.21214068]"
外用一天一次 点涂,1,外用一天一次点涂,"[-0.682925   -1.0629051  -0.41036338 ...  0.46234792 -0.15783346
  0.02018321]"
嗯，一般性的外科的手术指针就是八毫米左右，如果这个已经到了八毫米到一公分左右，那基本上就跨入这个门槛，可以考虑这个手术切除。,1,嗯一般性的外科的手术指针就是八毫米左右如果这个已经到了八毫米到一公分左右那基本上就跨入这个门槛可以考虑这个手术切除,"[-1.1645901  -1.1792474  -0.03104575 ... -0.32856292 -0.5933031
  0.67387855]"
免疫化疗,0,免疫化疗,"[-0.964713   -0.9845182   0.01618574 ...  0.7074406  -0.37613738
  0.21069211]"
可以用升白药或者打集落刺激因子，。,1,可以用升白药或者打集落刺激因子,"[-0.6601576  -1.0581262  -0.7250203  ...  0.43479505 -0.34702066
  0.09566659]"
昨天下午通知我们楼栋里新出现一个新冠阳性，为了广大病人的安全，我已停诊居家隔离，无法线下为你随访，敬请谅解！,0,昨天下午通知我们楼栋里新出现一个新冠阳性为了广大病人的安全我已停诊居家隔离无法线下为你随访敬请谅解,"[-0.6540309  -1.0790642  -0.9092157  ... -0.04416578 -0.66671324
  0.49364385]"
处方已开。,0,处方已开,"[-0.81121236 -1.8229127  -0.6306305  ...  0.536952   -0.8586807
  0.02368416]"
所以说应该等复查 也可能是炎症会吸收,1,所以说应该等复查也可能是炎症会吸收,"[-0.25869435 -1.0181434  -1.0106363  ... -0.07882595 -0.22149058
  0.3734904 ]"
不要到处抓，抓到哪传到哪。,1,不要到处抓抓到哪传到哪,"[-1.6603975  -0.71217763 -0.22125362 ...  0.23856527 -0.04309455
 -0.13098384]"
您好，有没有手术后的片子，CT或者磁共振,0,您好有没有手术后的片子CT或者磁共振,"[-0.6858967  -1.4567004  -0.13256294 ...  0.3002194  -1.0617685
  0.52004606]"
还有这个干扰素吗，当然是有明确了呃揉擦一下啊，让它吸收就可以了啊，不会要两三分钟的吧，没有那么快餐了。,1,还有这个干扰素吗当然是有明确了呃揉擦一下啊让它吸收就可以了啊不会要两三分钟的吧没有那么快餐了,"[-0.52381134 -1.4196429  -0.7921641  ...  0.140543   -0.33701184
 -0.14592959]"
嗯，不用不要用手摸啊，因为你用手摸好的慢。,1,嗯不用不要用手摸啊因为你用手摸好的慢,"[-0.14322853 -1.4416997  -0.6661946  ...  0.23060489 -0.49151278
 -0.05032543]"
痒可以涂炉甘石洗剂，另外早晚再各涂一次地奈德乳膏,1,痒可以涂炉甘石洗剂另外早晚再各涂一次地奈德乳膏,"[-0.7542752  -0.9188676  -0.5751773  ...  0.4603851  -0.23980005
  0.16853029]"
如果残余尿量在50-60ml以下，可以先随访观察。,1,如果残余尿量在5060ml以下可以先随访观察,"[-0.7515761  -0.8551631  -0.35096502 ... -0.09687467 -0.53800493
 -0.02786739]"
都没什么大问题,0,都没什么大问题,"[-0.6411953  -1.1500343  -0.35591817 ... -0.09564311 -0.2620711
 -0.51665914]"
不需要再次手术治疗。,1,不需要再次手术治疗,"[-0.620422   -0.60631365 -0.10292932 ... -0.01400028 -0.8100273
  0.1596124 ]"
上述资料已阅。,0,上述资料已阅,"[-1.3022537  -1.5376525  -0.8507635  ...  0.08844036 -0.92588663
 -0.56957966]"
你好，报告正常，注意休息,1,你好报告正常注意休息,"[-0.943642   -0.9804324  -0.7476294  ...  0.0699726  -0.38268542
 -0.06490899]"
不需要吃什么药，手术也不急，疫情过后来上海市第一人民医院胸外科复查，周四下午到我门诊，四楼十四号诊室,1,不需要吃什么药手术也不急疫情过后来上海市第一人民医院胸外科复查周四下午到我门诊四楼十四号诊室,"[-1.0100021  -1.1418402  -0.00725482 ...  0.20576745 -0.6257777
  0.3598175 ]"
身上有没有皮疹？,0,身上有没有皮疹,"[-0.55704725 -0.94915885 -0.9164876  ...  0.28607285 -0.72941387
  0.24392566]"
